 2  2   5.138   5.138   5.138   1.600   5.138   2.763   2.343   1.512   0.796   0.238  -0.405  -0.554  -0.385  -0.181  -0.088   0.013   0.064   0.040   0.055   0.184   0.240   0.185
 2  3   3.254   3.254   3.254   3.254   3.254   3.254   3.254   3.254   1.208   0.634   0.418   0.451   0.266   0.126  -0.054  -0.073  -0.051  -0.036  -0.049  -0.075  -0.079  -0.042
 3  0   5.171  -1.008  -0.154   0.295  -1.052  -1.270  -1.501  -1.616  -1.421  -0.974  -0.374   0.202   0.418   0.370   0.177   0.168   0.261   0.215   0.150   0.164   0.188   0.237
 3  1   5.898   5.898   5.898   2.360   1.437   1.268   1.013   0.625  -0.239  -0.593  -0.642  -0.570  -0.406  -0.192  -0.043   0.060   0.127   0.176   0.201   0.231   0.237   0.192
 3  2   5.217   5.217  -0.406   0.548  -0.947  -0.800  -0.562  -0.001  -0.103  -0.283  -0.298  -0.112   0.026   0.099   0.140   0.144  -0.142  -0.357  -0.148   0.195   0.337   0.330
 3  3   3.290   3.290   3.290   3.290   3.290   3.290   1.213   0.987   0.232  -0.180  -0.150  -0.052  -0.036  -0.077  -0.099  -0.039  -0.059  -0.018   0.015   0.045   0.049   0.110
 4  0  -2.171  -1.897  -1.044  -0.595  -1.851  -1.560  -1.430  -1.274  -0.983  -0.560  -0.226   0.022   0.129   0.114   0.097   0.063   0.017   0.008   0.081   0.149   0.183   0.183
 4  1   4.958  -1.221   4.958   4.958   0.733   1.252   0.983   0.791   0.106  -0.278  -0.345  -0.250  -0.141  -0.067  -0.010   0.040   0.053   0.089   0.072   0.037   0.027   0.022
 4  2   4.222   4.222  -0.464  -0.525  -1.589  -1.768  -1.165  -0.430  -0.367  -0.327  -0.192  -0.014   0.080   0.051   0.023   0.008  -0.010  -0.020   0.029   0.072   0.074   0.066
 4  3   2.046   2.046   2.046   2.046   2.046   2.046   0.131   0.703   0.431   0.224   0.048   0.027   0.037  -0.071  -0.063  -0.127  -0.030  -0.013   0.066  -0.030   0.025   0.035
 5  0   4.723   4.723   4.723   4.723   4.723   1.716   1.507   1.521   0.979   0.625   0.351   0.220   0.110   0.059   0.053   0.075   0.059   0.050   0.003  -0.075  -0.129  -0.170
 5  1   5.768   5.768   5.768   1.827   1.710   2.192   2.738   2.131   1.428   0.807   0.368   0.114  -0.069  -0.155  -0.144  -0.074  -0.012   0.032   0.015  -0.015  -0.006   0.015
 5  2   4.877   4.877   4.877   4.877   0.416   0.713   0.772   0.692   0.089  -0.256  -0.303  -0.250  -0.186  -0.121  -0.055  -0.008   0.011   0.071   0.072   0.061   0.084   0.081
 5  3   3.218   3.218   3.218   3.218  -0.201   3.218   3.218   1.722   0.900   0.630   0.182   0.023  -0.279  -0.360  -0.297  -0.152  -0.007   0.069   0.075   0.079   0.146   0.209
 6  0   4.904   4.904   4.904   4.904   1.485   2.530   1.822   1.905   1.400   0.922   0.636   0.497   0.379   0.283   0.226   0.164   0.063  -0.063  -0.140  -0.143  -0.136  -0.176
 6  1   5.837   5.837   5.837   2.299   2.015   3.064   3.236   2.744   1.999   1.281   0.687   0.355   0.126  -0.041  -0.124  -0.101  -0.038   0.019   0.000  -0.044  -0.058  -0.056
 6  2   5.083   5.083   5.083   5.083   1.261   1.225   0.893   0.501  -0.333  -0.756  -0.783  -0.530  -0.292  -0.157  -0.065   0.024   0.116   0.200   0.228   0.234   0.244   0.227
 6  3   3.209   3.209   3.209   3.209   3.209   3.209   1.518   2.073   1.257   0.822   0.389  -0.022  -0.193  -0.228  -0.189  -0.048   0.025   0.096   0.011  -0.026   0.001   0.104
 7  0   4.573   4.573   4.573   4.573   0.750   1.565   1.821   1.661   0.911   0.609   0.430   0.338   0.251   0.148   0.090   0.054   0.011  -0.069  -0.127  -0.097  -0.082  -0.073
 7  1   5.393   5.393   5.393   5.393   5.393   1.984   2.853   2.709   1.841   1.084   0.565   0.298   0.111  -0.033  -0.103  -0.089  -0.035   0.011  -0.010  -0.047  -0.053  -0.047
 7  2   4.700   4.700   4.700   4.700   0.878   0.995   0.481   0.137  -0.609  -0.866  -0.740  -0.438  -0.218  -0.089   0.002   0.069   0.136   0.196   0.210   0.164   0.178   0.175
 7  3   2.773   2.773   2.773   2.773   2.773   0.398   0.569  -0.966  -1.451   0.195   0.177  -0.074  -0.225  -0.245  -0.029   0.065   0.104   0.201   0.164   0.143   0.141   0.161
 8  0   4.186   4.186   4.186   4.186   4.186   4.186   4.186   2.470   2.571   1.954   1.473   1.181   0.983   0.694   0.472   0.312   0.120  -0.053  -0.192  -0.240  -0.234  -0.238
 8  1   5.229   5.229   5.229   5.229   5.229   2.855   5.229   4.420   3.142   2.400   1.707   1.139   0.725   0.413   0.179   0.055  -0.034  -0.081  -0.152  -0.189  -0.161  -0.117
 8  2   4.341   4.341   4.341   4.341   4.341   1.334   1.685   1.312   0.286  -0.375  -0.458  -0.310  -0.207  -0.214  -0.193  -0.121  -0.044   0.058   0.124   0.175   0.211   0.253
 8  3   2.702   2.702   2.702   2.702   2.702   2.702   2.702   2.702   2.702   1.877   1.277   0.905   0.437   0.184   0.146  -0.049  -0.082  -0.103  -0.181  -0.144  -0.100   0.019
 9  0   4.623   4.623   4.623   4.623   0.800   1.449   2.150   1.565   1.003   0.457   0.149   0.069   0.021   0.010   0.000   0.036   0.050   0.061   0.019  -0.043  -0.091  -0.120
 9  1   5.630   5.630   5.630   5.630   2.211   2.456   3.158   2.504   1.612   0.834   0.282   0.024  -0.104  -0.138  -0.121  -0.056  -0.012   0.020   0.009  -0.010   0.007   0.023
 9  2   4.729   4.729   4.729   4.729   4.729   1.956   1.533   1.066   0.203  -0.253  -0.273  -0.128  -0.037  -0.020  -0.005   0.018   0.051   0.081   0.081   0.033  -0.013  -0.069
 9  3   3.088   3.088  -1.598   3.088   3.088   3.088   3.088   2.278   1.388   0.765   0.310  -0.015  -0.152  -0.230  -0.106  -0.040  -0.004   0.017  -0.033   0.004   0.021   0.105
10  0  -2.017   4.436  -0.654   4.436   0.613   2.061   1.641   1.159   0.478   0.036  -0.222  -0.215  -0.165  -0.046   0.073   0.130   0.137   0.126   0.053  -0.033  -0.057  -0.075
10  1   5.258   5.258   5.258   5.258   1.436   5.258   3.054   2.862   2.035   1.020   0.504   0.270   0.120  -0.042  -0.129  -0.132  -0.097  -0.024  -0.010  -0.021  -0.007   0.013
10  2   4.552  -1.627   4.552   4.552   4.552   1.779   1.279   0.822  -0.024  -0.433  -0.460  -0.327  -0.187  -0.083  -0.025   0.015   0.044   0.094   0.105   0.099   0.075   0.075
10  3   2.502   2.502   2.502   2.502   2.502   2.502   1.184   2.502   1.458   0.721   0.398   0.239   0.000  -0.064  -0.148  -0.094  -0.055  -0.014  -0.065  -0.043  -0.007   0.109
11  0   4.079   4.079  -0.607   0.139  -0.953  -0.930  -0.788  -0.761  -0.726  -0.413  -0.078   0.136   0.184   0.117   0.043   0.003  -0.045   0.016   0.051   0.061   0.040   0.013
11  1   4.892   4.892   4.892   4.892   1.070   2.518   1.140   0.879   0.128  -0.278  -0.366  -0.278  -0.169  -0.087  -0.044   0.006   0.034   0.066   0.064   0.067   0.074   0.070
11  2   4.184   4.184  -1.309   0.008  -2.039  -2.177  -1.838  -1.067  -0.690  -0.490  -0.260  -0.036   0.027  -0.012  -0.043  -0.016   0.012   0.102   0.157   0.201   0.224   0.219
11  3   2.150   2.150   2.150   2.150  -1.269  -0.857   0.073   0.655   0.024  -0.138  -0.198  -0.044  -0.062  -0.105  -0.141  -0.070  -0.018   0.010  -0.010   0.025   0.148   0.120
12  0   3.983   3.983   3.983   3.983   0.161  -0.096  -0.077  -0.091  -0.128  -0.047   0.011   0.056   0.046   0.043  -0.052  -0.042  -0.031  -0.036  -0.008   0.011   0.039   0.034
12  1   4.814   4.814   4.814   4.814   1.395   1.238   1.506   1.307   0.591   0.088  -0.108  -0.134  -0.167  -0.128  -0.070  -0.020   0.011   0.050   0.042   0.021   0.036   0.038
12  2   4.122   4.122   4.122  -0.693  -1.398  -1.430  -1.368  -1.191  -0.926  -0.571  -0.252  -0.008   0.080   0.063   0.065   0.078   0.062   0.080   0.106   0.098   0.125   0.130
12  3   2.137   2.137   2.137   2.137   2.137   2.137   2.137   2.137   0.364  -0.279  -0.409  -0.324  -0.190  -0.024  -0.044  -0.010   0.095   0.098   0.027   0.055   0.052   0.078
13  0   3.323   3.323   3.323   3.323   3.323   3.323   1.408   1.446   0.764   0.069  -0.039   0.028   0.000   0.025   0.049   0.062   0.047   0.036  -0.020  -0.040  -0.047  -0.088
13  1   4.299   4.299  -0.790   4.299   0.880   1.925   1.759   0.541   0.006   0.557   0.274   0.103  -0.086  -0.135  -0.107  -0.049   0.001   0.028  -0.009  -0.026   0.000   0.059
13  2   3.450   3.450   3.450   3.450   0.031   0.443   0.698   0.904   0.239  -0.136  -0.135  -0.044  -0.039  -0.084  -0.102  -0.050  -0.050  -0.016   0.014   0.035   0.056   0.110
13  3   2.254  -4.328  -4.929  -5.077  -3.144  -1.322   2.254   1.118   0.415   0.618   0.150  -0.130  -0.169   0.056   0.187   0.209   0.208   0.270   0.227   0.394   0.457   0.349
14  0   3.464   3.464   3.464   3.464   3.464   3.464   3.464   2.120   1.203   1.140   0.800   0.587   0.321   0.183   0.143   0.123   0.086  -0.040  -0.104  -0.163  -0.140  -0.161
14  1   4.282   4.282   4.282   4.282   4.282   4.282   2.591   4.282   2.582   1.976   1.310   0.791   0.467   0.192  -0.015  -0.098  -0.104  -0.071  -0.089  -0.097  -0.083  -0.059
14  2   3.546   3.546   3.546   3.546   3.546   0.539   0.711   0.600  -0.233  -0.750  -0.830  -0.498  -0.292  -0.259  -0.153   0.026   0.133   0.261   0.282   0.272   0.265   0.225
14  3   1.617   1.617   1.617   1.617   1.617   1.617   1.617   1.617   1.617   1.617   0.865   0.211  -0.153  -0.013   0.132   0.011  -0.089  -0.052  -0.077  -0.058  -0.054   0.039
15  0   3.474   3.474   3.474   3.474   3.474   1.099   1.078   0.826   0.262   0.111   0.018  -0.006   0.030   0.049   0.012   0.041   0.063   0.035  -0.005  -0.029  -0.061  -0.084
15  1   4.348   4.348   4.348   4.348   0.929   4.348   3.031   1.925   1.253   0.430   0.052  -0.064  -0.086  -0.145  -0.125  -0.069  -0.014   0.035   0.037   0.021   0.016   0.034
15  2   3.649   3.649   3.649   3.649  -0.173   0.876  -0.205  -0.233  -0.571  -0.649  -0.505  -0.365  -0.232  -0.058   0.060   0.151   0.136   0.132   0.131   0.102   0.081   0.076
15  3   1.828   1.828   1.828   1.828   1.828   1.828   1.828   1.828   0.581   0.313  -0.136  -0.172  -0.282  -0.181  -0.082   0.015  -0.073  -0.019   0.074   0.044   0.168   0.088
16  0   3.741   3.741   3.741   3.741   3.741   3.741   2.423   2.605   1.653   1.019   0.677   0.543   0.381   0.281   0.187   0.130   0.092   0.057  -0.048  -0.129  -0.194  -0.266
16  1   4.770   4.770   4.770   4.770   4.770   4.770   4.770   3.153   2.510   1.446   0.737   0.424   0.275   0.166   0.088   0.025  -0.017  -0.033  -0.080  -0.120  -0.125  -0.106
16  2   3.951   3.951   3.951   3.951   3.951   3.951   2.634   2.009   1.147   0.627   0.442   0.315   0.076  -0.114  -0.164  -0.158  -0.139  -0.054  -0.012   0.054   0.067   0.044
16  3   2.257   2.257   2.257   2.257   2.257   2.257   2.257   2.257   2.257   1.709   0.613   0.520   0.240   0.234   0.067  -0.117  -0.075  -0.073  -0.137  -0.088  -0.072   0.006
17  0   3.620   3.620   3.620  -0.320  -1.244  -1.310  -1.249  -1.156  -0.842  -0.388  -0.032   0.139   0.179   0.096   0.084   0.032   0.024   0.095   0.078   0.053   0.049   0.036
17  1   4.421   4.421   4.421   4.421   1.002   1.118   1.113   0.806   0.102  -0.249  -0.293  -0.237  -0.159  -0.111  -0.054   0.000   0.060   0.096   0.065   0.059   0.047   0.030
17  2   3.780   3.780   3.780   3.780  -1.131  -0.917  -0.739  -0.490  -0.527  -0.414  -0.274  -0.106  -0.019  -0.039   0.032   0.045  -0.010  -0.069   0.018   0.099   0.131   0.136
17  3   1.719   1.719   1.719   1.719   1.719   1.719   0.401   0.584   0.675  -0.017  -0.060  -0.064  -0.086  -0.166  -0.089  -0.042   0.006   0.013  -0.050   0.027   0.048   0.141
18  0   3.871   3.871   3.871   3.871   0.452  -0.108   0.328   0.408   0.231   0.092   0.093   0.101   0.103   0.062  -0.019  -0.022  -0.016  -0.017  -0.022  -0.018  -0.019  -0.037
18  1  -1.698   4.755   4.755   4.755   0.530   1.982   1.397   1.115   0.519   0.157  -0.069  -0.105  -0.130  -0.105  -0.052  -0.007   0.026   0.043   0.017  -0.003   0.019   0.025
18  2  -2.271  -1.997  -1.312  -0.695  -1.887  -1.652  -1.396  -1.187  -0.940  -0.558  -0.263  -0.044   0.026   0.015   0.081   0.100   0.049   0.024   0.051   0.117   0.199   0.230
18  3   1.933   1.933   1.933   1.933   1.933   1.933   0.615   1.123   0.233  -0.030  -0.198   0.031  -0.183  -0.076  -0.064  -0.058  -0.043  -0.005  -0.012   0.041   0.115   0.084
19  0   3.123   3.123   3.123   3.123   3.123   0.116   0.067   0.343   0.355   0.353   0.415   0.463   0.344   0.193   0.038  -0.061  -0.087  -0.092  -0.038  -0.062  -0.071  -0.033
19  1   3.990   3.990  -1.100   3.990   0.167   0.816   0.934   0.880   0.367   0.143   0.066   0.035  -0.009  -0.014   0.019   0.010   0.030   0.026  -0.022  -0.041  -0.051  -0.021
19  2   3.494   3.494  -1.596  -0.682  -2.113  -1.951  -1.712  -1.342  -1.084  -0.709  -0.289  -0.073   0.034   0.049   0.055   0.090   0.156   0.198   0.185   0.169   0.174   0.219
19  3   1.165   1.165   1.165   1.165   1.165   1.165  -0.153   1.165   1.165  -0.197  -0.049   0.087  -0.090   0.095   0.040  -0.152  -0.060   0.039   0.214  -0.005  -0.125   0.029
