 1  8  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.729   4.163   3.257   2.524   1.727   1.251   1.003   0.731   0.505   0.302   0.132   0.070   0.050   0.033   0.000
 1  9  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.884   3.516   2.234   1.132   0.590   0.354   0.262   0.198   0.138   0.061   0.001  -0.024  -0.020  -0.008   0.003   0.000
 1 10  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.533   3.971   2.566   1.413   0.903   0.571   0.361   0.204   0.116   0.081   0.051   0.008  -0.020  -0.004   0.002   0.000
 1 11  10.000  10.000  10.000  10.000  10.000  10.000   3.104   2.038   1.123   0.507   0.209   0.064   0.075   0.137   0.133   0.087   0.027  -0.031  -0.029   0.006   0.018   0.028   0.000
 1 12  10.000  10.000  10.000  10.000  10.000  10.000   3.951   2.991   1.790   1.156   0.634   0.338   0.172   0.098   0.036  -0.008  -0.071  -0.077  -0.107  -0.090  -0.041  -0.016   0.000
 1 13  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.561   2.102   0.856   0.454   0.287   0.108   0.207   0.215   0.204   0.197   0.082   0.039  -0.015   0.000   0.001   0.000
 1 14  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.455   2.434   1.715   1.156   0.866   0.566   0.345   0.196   0.099   0.069   0.043   0.043  -0.004   0.000
 1 15  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.299   1.902   1.007   0.548   0.412   0.295   0.188   0.129   0.025  -0.036  -0.034  -0.046  -0.017   0.014   0.000
 1 16  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.027   1.854   1.233   0.971   0.788   0.694   0.530   0.371   0.256   0.146   0.084   0.026   0.022   0.000
 1 17  10.000  10.000  10.000  10.000  10.000  10.000   3.593   1.852   0.939   0.321   0.119  -0.011   0.063   0.200   0.277   0.226   0.188   0.153   0.111   0.098   0.072   0.040   0.000
 1 18  10.000  10.000  10.000  10.000  10.000  10.000   3.574   2.721   2.086   1.502   0.897   0.511   0.324   0.259   0.184   0.111   0.072   0.014  -0.023  -0.014   0.004   0.005   0.000
 1 19  10.000  10.000  10.000  10.000  10.000   3.110   3.200   2.150   2.228   1.987   1.369   0.841   0.527   0.275   0.145   0.010  -0.039  -0.055  -0.082  -0.054  -0.038   0.007   0.000
 2  2  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.033   3.524   2.716   2.052   1.547   1.122   0.459  -0.179  -0.236  -0.018   0.105   0.158   0.160   0.000
 2  3  10.000  10.000  10.000  10.000  10.000   4.915   4.068   2.462   1.863   0.917  -0.069  -0.182   0.100   0.008  -0.030   0.010   0.013  -0.114  -0.080   0.179   0.298   0.229   0.000
 2  4  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.892   1.574   1.190   0.451   0.072   0.120   0.160   0.142   0.098   0.036   0.036   0.052   0.011   0.022  -0.013   0.000
 2  5  10.000  10.000  10.000  10.000  10.000  10.000   4.895   3.936   3.206   2.257   1.351   0.817   0.493   0.272   0.114   0.064   0.072   0.104   0.089   0.064   0.052   0.021   0.000
 2  6  10.000  10.000  10.000  10.000  10.000  10.000   4.950   4.394   3.575   2.619   1.773   1.096   0.674   0.317   0.046  -0.146  -0.162  -0.064  -0.002   0.014   0.012   0.017   0.000
 2  7  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.621   3.566   2.556   1.638   1.017   0.547   0.227  -0.021  -0.111  -0.075   0.003   0.024   0.044   0.037   0.025   0.000
 2  8  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.110   4.587   3.260   2.141   1.368   0.838   0.414   0.182   0.027  -0.078  -0.113  -0.088  -0.043  -0.005   0.000
 2  9  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.431   3.113   2.084   1.147   0.657   0.402   0.265   0.152   0.138   0.132   0.091   0.057   0.039   0.032   0.025   0.000
 2 10  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.050   1.928   1.308   0.842   0.445   0.093  -0.099  -0.163  -0.074   0.000   0.043   0.025   0.008   0.000
 2 11  10.000  10.000  10.000  10.000  10.000  10.000   3.240   2.212   1.353   0.855   0.270  -0.079  -0.086   0.085   0.144   0.137   0.096   0.084   0.028   0.027   0.001  -0.007   0.000
 2 12  10.000  10.000  10.000  10.000  10.000  10.000   3.578   2.854   2.090   1.183   0.569   0.112  -0.118  -0.006   0.131   0.154   0.156   0.092   0.091   0.065   0.065   0.002   0.000
 2 13  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.090   1.324   0.828   0.653   0.392   0.255   0.061  -0.039  -0.054  -0.068  -0.057  -0.050  -0.052  -0.011   0.000
 2 14  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.540   1.461   1.021   0.638   0.188  -0.115  -0.221  -0.137  -0.100  -0.039  -0.014   0.015   0.000
 2 15  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.261   1.819   1.075   0.511   0.254   0.115   0.068   0.030   0.058   0.051   0.062   0.116   0.068   0.026   0.000
 2 16  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.530   1.801   1.455   1.028   0.676   0.512   0.344   0.180   0.111   0.085   0.036   0.020   0.000
 2 17  10.000  10.000  10.000  10.000  10.000  10.000   3.630   2.581   1.526   1.097   0.359   0.091   0.093   0.108   0.118   0.087   0.102   0.098   0.089   0.126   0.102   0.066   0.000
 2 18  10.000  10.000  10.000  10.000  10.000  10.000   3.200   2.291   1.952   1.139   0.588   0.281   0.043   0.085   0.206   0.215   0.217   0.171   0.101   0.115   0.094   0.058   0.000
 2 19  10.000  10.000  10.000  10.000  10.000  10.000   2.546   2.865   1.900   1.166   0.673   0.056  -0.163  -0.039   0.157   0.170   0.200   0.094   0.075   0.053   0.018   0.026   0.000
 3  3  10.000  10.000   4.138   3.851   3.081   2.987   2.494   1.725   0.939   0.293  -0.101  -0.149  -0.060   0.060   0.125   0.086  -0.349  -0.436  -0.017   0.242   0.317   0.234   0.000
 3  4  10.000  10.000  10.000   3.698   2.997   2.028   1.462   1.268   0.820   0.451   0.216   0.150   0.161   0.128   0.090   0.041  -0.029  -0.150  -0.072   0.005   0.018  -0.022   0.000
 3  5  10.000  10.000  10.000  10.000   4.608   3.259   2.230   1.576   0.948   0.363   0.056  -0.115  -0.117  -0.033   0.027   0.052   0.032   0.035   0.023   0.010   0.020   0.010   0.000
 3  6  10.000  10.000  10.000  10.000   4.578   3.465   2.127   1.239   0.318  -0.279  -0.517  -0.475  -0.336  -0.228  -0.139  -0.084  -0.014   0.033   0.067   0.099   0.088   0.048   0.000
 3  7  10.000  10.000  10.000  10.000   4.220   3.380   1.756   0.915   0.104  -0.322  -0.409  -0.295  -0.145  -0.034   0.050   0.081   0.105   0.116   0.108   0.062   0.065   0.037   0.000
 3  8  10.000  10.000  10.000  10.000  10.000  10.000   2.861   2.007   0.895   0.061  -0.187  -0.286  -0.327  -0.366  -0.347  -0.288  -0.219  -0.144  -0.081  -0.016   0.007   0.056   0.000
 3  9  10.000  10.000  10.000  10.000  10.000   4.706   3.181   2.132   1.193   0.538   0.273   0.192   0.217   0.232   0.223   0.200   0.191   0.173   0.172   0.133   0.079   0.024   0.000
 3 10  10.000  10.000  10.000  10.000  10.000  10.000   2.920   1.741   0.842   0.316   0.064  -0.045  -0.016   0.054   0.085   0.065   0.055   0.065   0.073   0.059   0.016   0.000   0.000
 3 11  10.000  10.000   3.138   3.658   1.475   0.487  -0.335  -0.152   0.198   0.229   0.158   0.120   0.084   0.069   0.035  -0.037  -0.096  -0.090  -0.043   0.030   0.060   0.053   0.000
 3 12  10.000  10.000  10.000   2.984   2.334   1.158   0.107  -0.328  -0.063   0.101   0.123   0.169   0.176   0.154   0.150   0.096   0.079   0.029   0.008   0.018   0.026   0.009   0.000
 3 13  10.000  10.000  10.000  10.000  10.000  10.000   2.535   1.849   1.073   0.439   0.181   0.049  -0.010  -0.055  -0.098  -0.089  -0.139  -0.130  -0.085  -0.030  -0.046  -0.003   0.000
 3 14  10.000  10.000  10.000  10.000  10.000  10.000   2.064   1.281   0.473  -0.270  -0.540  -0.392  -0.362  -0.383  -0.289  -0.153  -0.055   0.064   0.149   0.125   0.135   0.016   0.000
 3 15  10.000  10.000  10.000  10.000   3.315   3.412   1.466   0.676   0.283   0.019  -0.039  -0.043  -0.020   0.132   0.221   0.257   0.219   0.124   0.111   0.077   0.041   0.031   0.000
 3 16  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.009   1.862   1.161   0.786   0.450   0.143  -0.048  -0.079  -0.090  -0.126  -0.113  -0.047   0.028   0.045   0.032   0.000
 3 17  10.000  10.000  10.000  10.000   2.484   1.992   1.094   0.396   0.299   0.109  -0.037  -0.102  -0.093  -0.102  -0.001  -0.041  -0.200  -0.310  -0.162  -0.027  -0.004  -0.007   0.000
 3 18  10.000  10.000   3.022   2.903   1.579   0.726   0.029  -0.277  -0.114   0.103   0.167   0.114   0.052   0.009   0.052   0.001  -0.064  -0.118  -0.108  -0.075  -0.009   0.012   0.000
 3 19  10.000  10.000  10.000   2.442   1.611   0.559  -0.323  -0.440  -0.165   0.012   0.259   0.225   0.265   0.190   0.139   0.127   0.105   0.055   0.031   0.004  -0.010   0.045   0.000
 4  4  10.000  10.000  10.000   2.462   1.928   0.555   0.455   0.276   0.166   0.182   0.275   0.251   0.223   0.212   0.101  -0.041  -0.049  -0.051  -0.007   0.033  -0.048  -0.045   0.000
 4  5  10.000  10.000  10.000  10.000   3.456   3.149   2.510   1.807   1.153   0.590   0.150  -0.014  -0.066  -0.065  -0.037   0.012  -0.005   0.031   0.004  -0.013   0.027   0.005   0.000
 4  6  10.000  10.000  10.000  10.000  10.000  10.000   2.443   1.663   1.056   0.416   0.061  -0.085  -0.076  -0.068  -0.049  -0.072  -0.058  -0.062  -0.062  -0.055  -0.034  -0.027   0.000
 4  7  10.000  10.000  10.000  10.000   3.514   3.611   1.876   0.946   0.364  -0.158  -0.332  -0.307  -0.262  -0.120  -0.049  -0.003  -0.014  -0.017  -0.033  -0.047  -0.033  -0.018   0.000
 4  8  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   1.918   1.229   0.580   0.461   0.378   0.264   0.070   0.041  -0.050  -0.042  -0.039  -0.021   0.003   0.008   0.000
 4  9  10.000  10.000  10.000  10.000  10.000   3.684   2.731   2.085   1.129   0.538   0.213   0.175   0.201   0.175   0.206   0.097   0.011  -0.008   0.061   0.095   0.071   0.008   0.000
 4 10  10.000  10.000  10.000  10.000  10.000  10.000   2.368   1.592   0.740   0.012  -0.358  -0.464  -0.305  -0.166  -0.082  -0.015  -0.013  -0.056  -0.056  -0.036  -0.069  -0.047   0.000
 4 11  10.000  10.000   2.603   2.316   0.623  -0.518  -0.940  -0.494  -0.086  -0.093  -0.123  -0.106  -0.091  -0.090  -0.148  -0.279  -0.340  -0.224  -0.098  -0.008  -0.037   0.005   0.000
 4 12  10.000  10.000  10.000   2.348   1.321   0.552  -0.321  -0.630  -0.408  -0.245  -0.095  -0.067  -0.040  -0.099  -0.112  -0.160  -0.313  -0.346  -0.188  -0.105  -0.004   0.023   0.000
 4 13  10.000  10.000  10.000  10.000  10.000  10.000   1.555   1.638   1.312   0.981   0.461   0.250   0.166   0.055   0.049  -0.083   0.002  -0.025   0.026  -0.024   0.016   0.032   0.000
 4 14  10.000  10.000  10.000  10.000  10.000   2.330   2.016   1.696   0.621  -0.184  -0.410  -0.309  -0.117  -0.052   0.045   0.049  -0.013  -0.044  -0.116  -0.097  -0.131  -0.086   0.000
 4 15  10.000  10.000  10.000  10.000  10.000  10.000   0.812   0.361   0.148  -0.144  -0.401  -0.591  -0.497  -0.272  -0.093  -0.125  -0.201  -0.197  -0.140  -0.120  -0.098  -0.100   0.000
 4 16  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.189   3.266   2.060   1.468   1.042   0.853   0.502   0.467   0.369   0.231   0.214   0.138   0.261   0.205   0.091   0.000
 4 17  10.000  10.000  10.000  10.000  10.000   1.286   0.646   0.130   0.226   0.235   0.193   0.066   0.086  -0.039  -0.016   0.028  -0.112  -0.220  -0.201  -0.113  -0.030  -0.029   0.000
 4 18  10.000   2.657   2.786   1.966   0.833   0.189  -0.653  -0.953  -0.655  -0.468  -0.501  -0.465  -0.334  -0.282  -0.235  -0.306  -0.440  -0.563  -0.451  -0.212  -0.079  -0.023   0.000
 4 19  10.000  10.000  10.000  10.000   0.465  -0.151  -0.834  -1.045  -0.785  -0.624  -0.526  -0.516  -0.436  -0.358  -0.301  -0.371  -0.331  -0.296  -0.243  -0.144  -0.131  -0.046   0.000
 5  5  10.000  10.000  10.000  10.000  10.000   4.329   3.690   2.494   1.776   0.943   0.325  -0.088  -0.317  -0.391  -0.339  -0.261  -0.152  -0.093  -0.039  -0.001   0.000   0.004   0.000
 5  6  10.000  10.000  10.000  10.000  10.000  10.000   3.984   2.934   2.307   1.499   0.673   0.171  -0.104  -0.181  -0.172  -0.119  -0.079  -0.067  -0.075  -0.065  -0.042  -0.017   0.000
 5  7  10.000  10.000  10.000  10.000  10.000   3.664   3.754   3.198   2.129   1.271   0.570   0.122  -0.125  -0.198  -0.169  -0.120  -0.096  -0.088  -0.065  -0.048  -0.027  -0.009   0.000
 5  8  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.588   2.436   1.697   0.994   0.502   0.263   0.101  -0.050  -0.214  -0.296  -0.339  -0.315  -0.213  -0.100   0.000
 5  9  10.000  10.000  10.000  10.000   4.460   4.557   4.007   2.678   1.944   1.142   0.439  -0.033  -0.274  -0.293  -0.241  -0.178  -0.124  -0.093  -0.074  -0.047  -0.013  -0.006   0.000
 5 10  10.000  10.000  10.000  10.000  10.000  10.000   3.596   3.146   2.091   1.198   0.502   0.034  -0.080  -0.206  -0.218  -0.211  -0.205  -0.171  -0.127  -0.072  -0.052  -0.010   0.000
 5 11  10.000  10.000  10.000  10.000   3.526   3.623   2.220   1.679   0.981   0.416   0.018  -0.154  -0.153  -0.143  -0.054  -0.050  -0.038  -0.040  -0.028  -0.015  -0.016  -0.012   0.000
 5 12  10.000  10.000  10.000  10.000  10.000   3.443   2.193   1.720   1.229   0.483   0.085  -0.184  -0.290  -0.250  -0.161  -0.123  -0.123  -0.059  -0.034  -0.038  -0.040  -0.049   0.000
 5 13  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.426   1.597   1.083   0.377  -0.021  -0.397  -0.481  -0.435  -0.350  -0.253  -0.225  -0.209  -0.172  -0.094  -0.043   0.000
 5 14  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.493   1.926   1.309   0.625   0.199   0.036  -0.037  -0.105  -0.190  -0.242  -0.270  -0.251  -0.154  -0.075   0.000
 5 15  10.000  10.000  10.000  10.000  10.000  10.000   3.134   1.938   1.551   0.782   0.150  -0.247  -0.306  -0.318  -0.245  -0.177  -0.105  -0.043  -0.028  -0.013  -0.035   0.011   0.000
 5 16  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.509   2.650   1.901   0.901   0.347   0.098   0.001  -0.046  -0.124  -0.166  -0.173  -0.169  -0.121  -0.049  -0.029   0.000
 5 17  10.000  10.000  10.000  10.000  10.000   3.034   1.783   1.407   0.811   0.375   0.087  -0.173  -0.218  -0.188  -0.154  -0.109  -0.059  -0.007  -0.053  -0.026   0.020  -0.020   0.000
 5 18  10.000  10.000  10.000  10.000  10.000   3.363   2.320   1.710   1.092   0.571   0.098  -0.115  -0.231  -0.201  -0.150  -0.127  -0.070  -0.060  -0.065  -0.059  -0.039  -0.029   0.000
 5 19  10.000  10.000  10.000  10.000  10.000   2.674   2.360   2.040   1.075   1.037   0.664   0.456   0.435   0.257   0.185   0.048   0.034   0.012  -0.014  -0.031  -0.003   0.012   0.000
 6  6  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.814   2.969   2.182   1.253   0.618   0.283   0.144   0.101   0.119   0.117   0.094   0.061   0.035   0.019   0.013   0.000
 6  7  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.748   2.782   2.007   1.189   0.617   0.323   0.173   0.138   0.089   0.085   0.036   0.000  -0.022  -0.021   0.002   0.000
 6  8  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.535   3.475   2.333   1.391   0.885   0.608   0.413   0.215   0.035  -0.081  -0.138  -0.158  -0.115  -0.054   0.000
 6  9  10.000  10.000  10.000  10.000  10.000  10.000   4.689   3.493   2.517   1.428   0.574   0.029  -0.183  -0.201  -0.175  -0.144  -0.120  -0.114  -0.101  -0.072  -0.034  -0.012   0.000
 6 10  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.410   2.932   1.589   0.714   0.244   0.009  -0.067  -0.122  -0.150  -0.161  -0.144  -0.137  -0.122  -0.086  -0.049   0.000
 6 11  10.000  10.000  10.000  10.000  10.000  10.000   3.056   1.799   0.967   0.349  -0.032  -0.132  -0.102  -0.096  -0.087  -0.057  -0.070  -0.050  -0.080  -0.062  -0.029  -0.032   0.000
 6 12  10.000  10.000  10.000  10.000  10.000   3.709   2.588   2.199   1.566   0.771   0.269   0.026  -0.082  -0.060  -0.050  -0.083  -0.086  -0.078  -0.059  -0.045  -0.020  -0.032   0.000
 6 13  10.000  10.000  10.000  10.000  10.000  10.000   3.242   2.922   2.007   1.374   0.680   0.044  -0.212  -0.245  -0.224  -0.142  -0.110  -0.080  -0.157  -0.154  -0.117  -0.006   0.000
 6 14  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.958   1.748   1.050   0.602   0.394   0.204   0.063   0.025  -0.055  -0.065  -0.083  -0.072  -0.023   0.000
 6 15  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.435   2.234   1.184   0.360   0.066  -0.078  -0.136  -0.098  -0.079  -0.066  -0.069  -0.066  -0.028  -0.003  -0.013   0.000
 6 16  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.014   3.453   2.291   1.116   0.501   0.252   0.175   0.109   0.012  -0.053  -0.063  -0.092  -0.064  -0.035   0.008   0.000
 6 17  10.000  10.000  10.000  10.000  10.000  10.000   2.439   1.520   0.958   0.330  -0.083  -0.144  -0.144  -0.100  -0.110  -0.071  -0.026  -0.044  -0.029   0.015   0.022  -0.021   0.000
 6 18  10.000  10.000  10.000  10.000  10.000  10.000   2.650   2.067   1.591   1.059   0.554   0.170   0.079   0.069   0.064   0.036   0.016   0.009  -0.005  -0.022  -0.018  -0.026   0.000
 6 19  10.000  10.000  10.000  10.000  10.000  10.000   2.299   2.146   1.820   1.222   1.054   0.929   0.598   0.511   0.404   0.319   0.221   0.163   0.070   0.044   0.016  -0.026   0.000
 7  7  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.979   1.735   1.058   0.501   0.262   0.176   0.112   0.055  -0.005  -0.027  -0.060  -0.069  -0.073  -0.064   0.000
 7  8  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.913   3.582   2.440   1.427   0.882   0.588   0.392   0.201   0.060  -0.056  -0.148  -0.145  -0.120  -0.047   0.000
 7  9  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.941   2.165   1.180   0.307  -0.110  -0.265  -0.254  -0.208  -0.162  -0.126  -0.104  -0.099  -0.080  -0.047  -0.030   0.000
 7 10  10.000  10.000  10.000  10.000  10.000  10.000   3.961   3.405   2.676   1.302   0.596   0.184  -0.027  -0.141  -0.204  -0.217  -0.202  -0.127  -0.107  -0.087  -0.091  -0.063   0.000
 7 11  10.000  10.000  10.000  10.000  10.000  10.000   2.164   1.185   0.465  -0.048  -0.313  -0.291  -0.214  -0.126  -0.092  -0.084  -0.095  -0.172  -0.069  -0.045   0.005  -0.030   0.000
 7 12  10.000  10.000  10.000  10.000  10.000  10.000   3.079   2.119   1.031   0.464   0.066  -0.140  -0.137  -0.165  -0.086  -0.110  -0.125  -0.160  -0.082  -0.074  -0.042  -0.005   0.000
 7 13  10.000  10.000  10.000  10.000  10.000   2.614   1.767  -0.303  -0.806   0.660   0.387  -0.102  -0.313  -0.337  -0.147  -0.110  -0.127  -0.077  -0.096  -0.089  -0.069  -0.047   0.000
 7 14  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.418   1.680   0.894   0.507   0.230   0.076  -0.053  -0.075  -0.112  -0.124  -0.073  -0.103  -0.052   0.000
 7 15  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   2.070   1.022   0.237  -0.029  -0.136  -0.155  -0.080  -0.127  -0.062  -0.122  -0.098  -0.083  -0.074  -0.065   0.000
 7 16  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.502   3.176   1.693   0.757   0.343   0.180   0.127   0.086   0.039  -0.017  -0.041  -0.049  -0.024  -0.020   0.010   0.000
 7 17  10.000  10.000  10.000  10.000  10.000   3.014   2.167   1.291   0.578  -0.033  -0.110  -0.228  -0.087  -0.035   0.001  -0.007   0.024   0.049  -0.025  -0.018  -0.042  -0.027   0.000
 7 18  10.000  10.000  10.000  10.000   3.333   3.430   3.116   1.989   1.279   0.811   0.448   0.135   0.061  -0.004  -0.004  -0.078  -0.149  -0.205  -0.227  -0.075  -0.025   0.008   0.000
 7 19  10.000  10.000  10.000  10.000   2.688   2.785   2.067   1.747   1.185   0.932   0.604   0.386   0.218   0.126   0.134  -0.069  -0.121  -0.218  -0.214  -0.098  -0.079   0.024   0.000
 8  8  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.435   3.461   2.608   2.058   1.300   1.125   0.814   0.539   0.417   0.230   0.119   0.058   0.028   0.000
 8  9  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   4.344   3.021   1.639   0.895   0.524   0.358   0.165  -0.032  -0.156  -0.238  -0.255  -0.210  -0.129  -0.042   0.000
 8 10  10.000  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.756   3.022   1.862   1.061   0.762   0.499   0.287   0.085  -0.059  -0.101  -0.137  -0.107  -0.072  -0.022   0.000
 8 11  10.000  10.000  10.000  10.000  10.000  10.000  10.000   3.290   2.431   1.323   0.597   0.442   0.296   0.137  -0.001  -0.075  -0.091  -0.167  -0.142  -0.062  -0.025   0.012   0.000
